Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Demand Difference,Stock Coverage,Stock-Out Risk,Reorder Recommendation
2023-11-04,S002,P0004,Groceries,North,114,12,41,19.43,22.68,7.43,9.5,Low,No Action
2023-11-04,S002,P0005,Furniture,East,185,110,61,114.15,51.28,4.150000000000006,1.6818181818181819,Low,No Action
2023-11-04,S002,P0006,Groceries,East,277,94,150,104.62,57.88,10.620000000000005,2.9468085106382977,Low,No Action
2023-11-04,S002,P0007,Clothing,South,330,249,188,250.56,44.98,1.5600000000000023,1.3253012048192772,Medium,Monitor
2023-11-04,S002,P0008,Electronics,South,378,233,192,248.4,95.94,15.400000000000006,1.6223175965665235,Low,No Action
2023-11-04,S002,P0009,Groceries,South,198,111,126,123.11,42.24,12.11,1.7837837837837838,Low,No Action
2023-11-04,S002,P0010,Electronics,West,460,427,99,424.88,56.24,-2.1200000000000045,1.0772833723653397,Medium,Monitor
2023-11-04,S002,P0011,Electronics,South,106,27,65,36.39,93.8,9.39,3.925925925925926,Low,No Action
2023-11-04,S002,P0012,Electronics,South,151,93,110,95.05,42.22,2.049999999999997,1.6236559139784945,Low,No Action
2023-11-04,S002,P0013,Toys,East,237,162,34,170.05,87.1,8.050000000000011,1.462962962962963,Medium,Monitor
2023-11-04,S002,P0014,Electronics,South,339,25,79,23.7,78.07,-1.3000000000000007,13.56,Low,No Action
2023-11-04,S002,P0015,Furniture,East,476,82,185,92.68,80.91,10.680000000000007,5.804878048780488,Low,No Action
2023-11-04,S002,P0016,Toys,West,140,128,132,138.31,87.61,10.310000000000002,1.09375,Medium,Monitor
2023-11-04,S002,P0017,Clothing,West,226,104,191,100.97,79.67,-3.030000000000001,2.173076923076923,Low,No Action
2023-11-04,S002,P0018,Furniture,East,277,20,143,19.03,83.73,-0.9699999999999989,13.85,Low,No Action
2023-11-04,S002,P0019,Electronics,West,156,129,86,126.73,89.07,-2.269999999999996,1.2093023255813953,Medium,Monitor
2023-11-04,S002,P0020,Clothing,West,334,101,41,106.68,41.46,5.680000000000007,3.3069306930693068,Low,No Action
2023-11-04,S003,P0001,Clothing,East,390,320,149,339.72,79.32,19.720000000000027,1.21875,Medium,Monitor
2023-11-04,S003,P0002,Clothing,West,310,55,148,72.42,60.91,17.42,5.636363636363637,Low,No Action
2023-11-04,S003,P0003,Furniture,East,138,12,22,3.07,62.02,-8.93,11.5,Low,No Action
2023-11-04,S003,P0004,Clothing,West,209,15,129,33.79,31.75,18.79,13.933333333333334,Low,No Action
2023-11-04,S003,P0005,Furniture,South,134,59,72,74.53,33.92,15.530000000000001,2.2711864406779663,Low,No Action
2023-11-04,S003,P0006,Clothing,East,327,167,191,180.36,22.87,13.360000000000014,1.9580838323353293,Low,No Action
2023-11-04,S003,P0007,Furniture,South,214,105,185,95.07,48.15,-9.930000000000007,2.038095238095238,Low,No Action
2023-11-04,S003,P0008,Groceries,West,191,96,165,90.7,70.05,-5.299999999999997,1.9895833333333333,Low,No Action
2023-11-04,S003,P0009,Clothing,West,84,81,84,87.45,58.8,6.450000000000003,1.037037037037037,High,Reorder
2023-11-04,S003,P0010,Groceries,East,363,260,195,277.12,66.94,17.120000000000005,1.396153846153846,Medium,Monitor
2023-11-04,S003,P0011,Toys,West,315,31,150,24.19,84.94,-6.809999999999999,10.161290322580646,Low,No Action
2023-11-04,S003,P0012,Groceries,North,476,7,185,22.48,56.94,15.48,68.0,Low,No Action
2023-11-04,S003,P0013,Groceries,North,474,384,181,385.17,92.3,1.170000000000016,1.234375,Medium,Monitor
2023-11-04,S003,P0014,Clothing,West,334,265,189,280.05,79.43,15.050000000000011,1.260377358490566,Medium,Monitor
2023-11-04,S003,P0015,Furniture,West,304,102,145,117.91,30.68,15.909999999999997,2.980392156862745,Low,No Action
2023-11-04,S003,P0016,Groceries,South,214,69,165,79.85,36.35,10.849999999999994,3.101449275362319,Low,No Action
2023-11-04,S003,P0017,Groceries,East,386,344,34,348.31,14.28,4.310000000000002,1.122093023255814,Medium,Monitor
2023-11-04,S003,P0018,Groceries,North,246,120,56,134.37,66.4,14.370000000000005,2.05,Low,No Action
2023-11-04,S003,P0019,Clothing,South,198,37,172,52.12,72.14,15.119999999999997,5.351351351351352,Low,No Action
2023-11-04,S003,P0020,Groceries,West,365,216,166,232.66,29.75,16.659999999999997,1.6898148148148149,Low,No Action
2023-11-04,S004,P0001,Clothing,West,61,22,70,30.44,22.58,8.440000000000001,2.772727272727273,Low,No Action
2023-11-04,S004,P0002,Groceries,West,185,139,128,152.91,17.31,13.909999999999997,1.330935251798561,Medium,Monitor
2023-11-04,S004,P0003,Toys,North,323,223,186,230.55,53.92,7.550000000000011,1.4484304932735426,Medium,Monitor
2023-11-04,S004,P0004,Toys,East,296,1,70,4.87,57.74,3.87,296.0,Low,No Action
2023-11-04,S004,P0005,Groceries,East,433,301,147,299.85,42.08,-1.1499999999999773,1.4385382059800664,Medium,Monitor
2023-11-04,S004,P0006,Groceries,North,471,198,152,204.37,53.28,6.3700000000000045,2.378787878787879,Low,No Action
2023-11-04,S004,P0007,Electronics,South,172,117,119,121.59,86.6,4.590000000000003,1.4700854700854702,Medium,Monitor
2023-11-04,S004,P0008,Toys,West,482,163,95,167.3,93.55,4.300000000000011,2.957055214723926,Low,No Action
2023-11-04,S004,P0009,Electronics,South,454,344,193,352.88,70.32,8.879999999999995,1.319767441860465,Medium,Monitor
2023-11-04,S004,P0010,Clothing,North,266,63,69,63.46,13.93,0.46000000000000085,4.222222222222222,Low,No Action
2023-11-04,S004,P0011,Groceries,North,405,52,128,63.8,49.42,11.799999999999997,7.788461538461538,Low,No Action
2023-11-04,S004,P0012,Groceries,West,365,164,137,173.48,34.33,9.47999999999999,2.225609756097561,Low,No Action
2023-11-04,S004,P0013,Electronics,South,267,258,54,253.64,30.85,-4.360000000000014,1.0348837209302326,Medium,Monitor
2023-11-04,S004,P0014,Furniture,West,375,308,154,322.85,33.11,14.850000000000023,1.2175324675324675,Medium,Monitor
2023-11-04,S004,P0015,Toys,South,376,322,168,328.65,20.56,6.649999999999977,1.1677018633540373,Medium,Monitor
2023-11-04,S004,P0016,Furniture,East,145,38,167,57.63,84.64,19.630000000000003,3.8157894736842106,Low,No Action
2023-11-04,S004,P0017,Clothing,West,54,43,167,40.61,44.09,-2.3900000000000006,1.255813953488372,Medium,Monitor
2023-11-04,S004,P0018,Clothing,South,385,123,29,137.82,43.87,14.819999999999993,3.130081300813008,Low,No Action
2023-11-04,S004,P0019,Electronics,South,294,125,54,137.31,78.11,12.310000000000002,2.352,Low,No Action
2023-11-04,S004,P0020,Toys,East,249,131,127,132.81,50.94,1.8100000000000023,1.900763358778626,Low,No Action
2023-11-04,S005,P0001,Furniture,West,187,159,98,155.15,52.73,-3.8499999999999943,1.1761006289308176,Medium,Monitor
2023-11-04,S005,P0002,Clothing,East,490,153,66,143.41,11.86,-9.590000000000003,3.2026143790849675,Low,No Action
2023-11-04,S005,P0003,Furniture,East,423,371,113,362.85,20.13,-8.149999999999977,1.1401617250673854,Medium,Monitor
2023-11-04,S005,P0004,Toys,East,292,8,27,24.55,20.94,16.55,36.5,Low,No Action
2023-11-04,S005,P0005,Electronics,West,114,95,116,106.41,14.81,11.409999999999997,1.2,Medium,Monitor
2023-11-04,S005,P0006,Groceries,South,411,243,134,238.65,22.51,-4.349999999999994,1.691358024691358,Low,No Action
2023-11-04,S005,P0007,Groceries,West,277,66,24,71.15,56.21,5.150000000000006,4.196969696969697,Low,No Action
2023-11-04,S005,P0008,Groceries,North,52,19,125,23.18,29.02,4.18,2.736842105263158,Low,No Action
2023-11-04,S005,P0009,Groceries,South,104,47,194,63.43,63.98,16.43,2.2127659574468086,Low,No Action
2023-11-04,S005,P0010,Electronics,East,422,77,188,93.29,89.75,16.290000000000006,5.48051948051948,Low,No Action
2023-11-04,S005,P0011,Toys,North,320,281,68,292.12,25.57,11.120000000000005,1.1387900355871887,Medium,Monitor
2023-11-04,S005,P0012,Clothing,North,437,157,192,172.96,84.86,15.960000000000008,2.78343949044586,Low,No Action
2023-11-04,S005,P0013,Toys,South,372,150,69,144.53,19.04,-5.469999999999999,2.48,Low,No Action
2023-11-04,S005,P0014,Groceries,East,121,101,122,119.18,17.77,18.180000000000007,1.198019801980198,Medium,Monitor
2023-11-04,S005,P0015,Groceries,South,488,311,111,312.43,96.77,1.4300000000000068,1.5691318327974277,Low,No Action
2023-11-04,S005,P0016,Groceries,East,273,155,184,149.17,14.38,-5.8300000000000125,1.761290322580645,Low,No Action
2023-11-04,S005,P0017,Clothing,North,172,87,62,99.63,37.98,12.629999999999995,1.9770114942528736,Low,No Action
2023-11-04,S005,P0018,Furniture,South,489,141,122,134.29,79.15,-6.710000000000008,3.4680851063829787,Low,No Action
2023-11-04,S005,P0019,Furniture,South,326,28,193,34.01,19.57,6.009999999999998,11.642857142857142,Low,No Action
2023-11-04,S005,P0020,Clothing,East,479,72,75,87.06,90.08,15.060000000000002,6.652777777777778,Low,No Action
2023-11-05,S001,P0001,Furniture,South,166,21,186,37.23,54.31,16.229999999999997,7.904761904761905,Low,No Action
2023-11-05,S001,P0002,Clothing,South,102,37,78,30.83,98.12,-6.170000000000002,2.7567567567567566,Low,No Action
2023-11-05,S001,P0003,Clothing,East,60,53,128,58.49,27.38,5.490000000000002,1.1320754716981132,Medium,Monitor
2023-11-05,S001,P0004,Groceries,East,453,293,83,289.88,71.01,-3.1200000000000045,1.546075085324232,Low,No Action
2023-11-05,S001,P0005,Groceries,North,292,287,36,297.27,73.28,10.269999999999982,1.0174216027874565,High,Reorder
2023-11-05,S001,P0006,Electronics,North,126,60,123,61.92,87.06,1.9200000000000017,2.1,Low,No Action
2023-11-05,S001,P0007,Furniture,East,64,57,66,54.77,36.13,-2.229999999999997,1.1228070175438596,Medium,Monitor
2023-11-05,S001,P0008,Groceries,East,475,359,34,356.4,91.97,-2.6000000000000227,1.3231197771587744,Medium,Monitor
2023-11-05,S001,P0009,Furniture,North,356,161,28,179.89,30.95,18.889999999999986,2.2111801242236027,Low,No Action
2023-11-05,S001,P0010,Electronics,West,189,87,58,91.81,60.55,4.810000000000002,2.1724137931034484,Low,No Action
2023-11-05,S001,P0011,Furniture,East,456,453,110,459.09,80.44,6.089999999999975,1.0066225165562914,High,Reorder
2023-11-05,S001,P0012,Toys,North,293,255,85,264.54,27.38,9.54000000000002,1.1490196078431372,Medium,Monitor
2023-11-05,S001,P0013,Toys,West,495,315,87,308.22,20.59,-6.779999999999973,1.5714285714285714,Low,No Action
2023-11-05,S001,P0014,Furniture,West,221,44,71,46.44,13.73,2.4399999999999977,5.0227272727272725,Low,No Action
2023-11-05,S001,P0015,Groceries,East,449,312,37,309.84,87.13,-2.160000000000025,1.439102564102564,Medium,Monitor
2023-11-05,S001,P0016,Electronics,East,259,207,101,208.43,25.64,1.4300000000000068,1.251207729468599,Medium,Monitor
2023-11-05,S001,P0017,Clothing,West,448,256,130,252.19,68.25,-3.8100000000000023,1.75,Low,No Action
2023-11-05,S001,P0018,Clothing,East,400,65,102,63.24,18.21,-1.759999999999998,6.153846153846154,Low,No Action
2023-11-05,S001,P0019,Electronics,South,418,311,76,307.04,28.79,-3.9599999999999795,1.3440514469453375,Medium,Monitor
2023-11-05,S001,P0020,Clothing,North,118,39,180,47.21,77.04,8.21,3.0256410256410255,Low,No Action
2023-11-05,S002,P0001,Clothing,South,171,132,92,135.27,13.27,3.2700000000000102,1.2954545454545454,Medium,Monitor
2023-11-05,S002,P0002,Electronics,South,265,12,138,16.94,22.64,4.940000000000001,22.083333333333332,Low,No Action
2023-11-05,S002,P0003,Electronics,West,104,0,36,-3.98,76.86,-3.98,104.0,Low,No Action
2023-11-05,S002,P0004,Furniture,West,204,109,151,126.49,77.89,17.489999999999995,1.871559633027523,Low,No Action
2023-11-05,S002,P0005,Clothing,South,405,156,28,158.78,32.16,2.780000000000001,2.5961538461538463,Low,No Action
2023-11-05,S002,P0006,Furniture,East,376,362,146,360.29,15.76,-1.7099999999999795,1.0386740331491713,Medium,Monitor
2023-11-05,S002,P0007,Clothing,West,342,263,176,268.88,47.33,5.8799999999999955,1.3003802281368821,Medium,Monitor
2023-11-05,S002,P0008,Furniture,West,114,108,102,103.92,53.48,-4.079999999999998,1.0555555555555556,Medium,Monitor
2023-11-05,S002,P0009,Toys,North,161,120,87,122.75,54.42,2.75,1.3416666666666666,Medium,Monitor
2023-11-05,S002,P0010,Toys,West,261,32,55,40.32,10.02,8.32,8.15625,Low,No Action
2023-11-05,S002,P0011,Toys,North,403,0,46,-0.43,11.18,-0.43,403.0,Low,No Action
2023-11-05,S002,P0012,Toys,West,94,55,22,51.53,50.66,-3.469999999999999,1.709090909090909,Low,No Action
2023-11-05,S002,P0013,Toys,North,499,347,173,339.03,45.26,-7.970000000000027,1.4380403458213256,Medium,Monitor
2023-11-05,S002,P0014,Toys,South,290,213,112,225.03,78.39,12.030000000000001,1.3615023474178405,Medium,Monitor
2023-11-05,S002,P0015,Groceries,East,265,192,36,208.91,68.28,16.909999999999997,1.3802083333333333,Medium,Monitor
2023-11-05,S002,P0016,Clothing,West,462,413,33,423.27,99.63,10.269999999999982,1.11864406779661,Medium,Monitor
2023-11-05,S002,P0017,Electronics,East,123,5,115,2.28,52.13,-2.72,24.6,Low,No Action
2023-11-05,S002,P0018,Groceries,East,119,73,117,64.7,64.36,-8.299999999999997,1.63013698630137,Low,No Action
2023-11-05,S002,P0019,Groceries,East,442,56,60,53.52,97.96,-2.479999999999997,7.892857142857143,Low,No Action
2023-11-05,S002,P0020,Toys,West,128,28,175,19.61,67.65,-8.39,4.571428571428571,Low,No Action
2023-11-05,S003,P0001,Toys,West,74,40,195,44.62,14.85,4.619999999999997,1.85,Low,No Action
2023-11-05,S003,P0002,Toys,North,244,74,147,81.88,63.69,7.8799999999999955,3.2972972972972974,Low,No Action
2023-11-05,S003,P0003,Clothing,East,143,32,75,51.07,75.02,19.07,4.46875,Low,No Action
2023-11-05,S003,P0004,Groceries,South,225,61,24,61.63,54.11,0.6300000000000026,3.6885245901639343,Low,No Action
2023-11-05,S003,P0005,Electronics,North,131,128,126,127.31,36.74,-0.6899999999999977,1.0234375,Medium,Monitor
2023-11-05,S003,P0006,Groceries,West,92,38,20,41.22,15.17,3.219999999999999,2.4210526315789473,Low,No Action
2023-11-05,S003,P0007,Furniture,East,326,272,154,286.7,92.54,14.699999999999989,1.1985294117647058,Medium,Monitor
2023-11-05,S003,P0008,Clothing,South,58,4,127,16.75,28.29,12.75,14.5,Low,No Action
2023-11-05,S003,P0009,Electronics,North,409,160,48,169.77,19.7,9.77000000000001,2.55625,Low,No Action
2023-11-05,S003,P0010,Furniture,West,492,354,140,373.62,46.4,19.620000000000005,1.3898305084745763,Medium,Monitor
2023-11-05,S003,P0011,Groceries,West,460,182,191,175.74,30.18,-6.259999999999991,2.5274725274725274,Low,No Action
2023-11-05,S003,P0012,Electronics,South,261,31,23,47.43,27.48,16.43,8.419354838709678,Low,No Action
2023-11-05,S003,P0013,Groceries,North,266,212,168,206.6,16.96,-5.400000000000006,1.2547169811320755,Medium,Monitor
2023-11-05,S003,P0014,Groceries,South,238,29,112,25.2,62.58,-3.8000000000000007,8.206896551724139,Low,No Action
2023-11-05,S003,P0015,Clothing,North,88,68,181,72.45,84.11,4.450000000000003,1.2941176470588236,Medium,Monitor
2023-11-05,S003,P0016,Toys,West,495,401,105,400.75,14.54,-0.25,1.2344139650872819,Medium,Monitor
2023-11-05,S003,P0017,Groceries,South,177,147,66,164.61,49.18,17.610000000000014,1.2040816326530612,Medium,Monitor
2023-11-05,S003,P0018,Groceries,South,482,420,156,429.99,64.14,9.990000000000009,1.1476190476190475,Medium,Monitor
2023-11-05,S003,P0019,Furniture,North,474,473,93,467.98,65.25,-5.019999999999982,1.0021141649048626,Medium,Monitor
2023-11-05,S003,P0020,Furniture,West,365,196,41,186.29,21.42,-9.710000000000008,1.8622448979591837,Low,No Action
2023-11-05,S004,P0001,Furniture,North,210,155,142,169.15,42.4,14.150000000000006,1.3548387096774193,Medium,Monitor
2023-11-05,S004,P0002,Clothing,West,291,102,172,120.56,13.07,18.560000000000002,2.8529411764705883,Low,No Action
2023-11-05,S004,P0003,Electronics,West,458,43,179,35.77,99.13,-7.229999999999997,10.651162790697674,Low,No Action
2023-11-05,S004,P0004,Toys,West,240,38,158,40.87,57.43,2.8699999999999974,6.315789473684211,Low,No Action
2023-11-05,S004,P0005,Toys,South,227,175,180,179.83,66.33,4.8300000000000125,1.2971428571428572,Medium,Monitor
2023-11-05,S004,P0006,Clothing,North,124,23,21,33.52,68.17,10.520000000000003,5.391304347826087,Low,No Action
2023-11-05,S004,P0007,Furniture,West,389,260,181,261.03,71.65,1.0299999999999727,1.4961538461538462,Medium,Monitor
2023-11-05,S004,P0008,Toys,North,429,25,95,43.49,76.88,18.490000000000002,17.16,Low,No Action
2023-11-05,S004,P0009,Clothing,West,221,218,94,216.49,17.26,-1.509999999999991,1.0137614678899083,Medium,Monitor
2023-11-05,S004,P0010,Electronics,West,429,291,26,305.39,73.54,14.389999999999986,1.4742268041237114,Medium,Monitor
2023-11-05,S004,P0011,Toys,West,377,223,193,241.27,57.45,18.27000000000001,1.6905829596412556,Low,No Action
2023-11-05,S004,P0012,Clothing,West,99,66,114,76.14,91.37,10.14,1.5,Medium,Monitor
2023-11-05,S004,P0013,Clothing,East,189,114,33,115.31,40.24,1.3100000000000023,1.6578947368421053,Low,No Action
2023-11-05,S004,P0014,Groceries,East,425,199,180,194.02,90.35,-4.97999999999999,2.135678391959799,Low,No Action
2023-11-05,S004,P0015,Electronics,South,81,55,197,54.85,46.11,-0.14999999999999858,1.4727272727272727,Medium,Monitor
2023-11-05,S004,P0016,Furniture,West,308,6,82,8.54,24.57,2.539999999999999,51.333333333333336,Low,No Action
2023-11-05,S004,P0017,Toys,East,487,273,45,287.0,81.11,14.0,1.783882783882784,Low,No Action
2023-11-05,S004,P0018,Electronics,West,243,231,194,245.92,65.49,14.919999999999987,1.051948051948052,High,Reorder
2023-11-05,S004,P0019,Groceries,East,80,30,175,36.71,82.47,6.710000000000001,2.6666666666666665,Low,No Action
2023-11-05,S004,P0020,Groceries,North,350,277,32,269.19,58.54,-7.810000000000002,1.263537906137184,Medium,Monitor
2023-11-05,S005,P0001,Clothing,East,345,112,175,125.03,34.88,13.030000000000001,3.080357142857143,Low,No Action
2023-11-05,S005,P0002,Groceries,North,498,39,34,29.22,57.7,-9.780000000000001,12.76923076923077,Low,No Action
2023-11-05,S005,P0003,Electronics,North,227,5,83,20.96,54.57,15.96,45.4,Low,No Action
2023-11-05,S005,P0004,Electronics,North,182,115,149,110.25,13.66,-4.75,1.5826086956521739,Low,No Action
2023-11-05,S005,P0005,Groceries,East,146,71,142,75.99,54.67,4.989999999999995,2.056338028169014,Low,No Action
2023-11-05,S005,P0006,Groceries,East,399,31,51,35.97,84.78,4.969999999999999,12.870967741935484,Low,No Action
2023-11-05,S005,P0007,Furniture,South,211,206,162,225.41,41.05,19.409999999999997,1.0242718446601942,High,Reorder
2023-11-05,S005,P0008,Clothing,South,405,154,94,161.16,93.69,7.159999999999997,2.6298701298701297,Low,No Action
2023-11-05,S005,P0009,Furniture,North,463,208,83,226.73,54.52,18.72999999999999,2.2259615384615383,Low,No Action
2023-11-05,S005,P0010,Clothing,South,237,82,119,101.46,77.44,19.459999999999994,2.8902439024390243,Low,No Action
2023-11-05,S005,P0011,Furniture,South,306,199,195,198.97,86.38,-0.030000000000001137,1.5376884422110553,Low,No Action
2023-11-05,S005,P0012,Electronics,East,52,40,115,59.29,92.87,19.29,1.3,High,Reorder
2023-11-05,S005,P0013,Clothing,East,95,94,122,99.95,52.75,5.950000000000003,1.0106382978723405,High,Reorder
2023-11-05,S005,P0014,Toys,North,265,137,56,133.95,80.37,-3.0500000000000114,1.9343065693430657,Low,No Action
2023-11-05,S005,P0015,Furniture,East,371,14,178,33.26,14.89,19.259999999999998,26.5,Low,No Action
2023-11-05,S005,P0016,Clothing,South,135,88,66,79.18,66.3,-8.819999999999993,1.5340909090909092,Low,No Action
2023-11-05,S005,P0017,Clothing,North,494,67,128,83.77,14.18,16.769999999999996,7.373134328358209,Low,No Action
2023-11-05,S005,P0018,Groceries,North,206,24,127,34.87,45.53,10.869999999999997,8.583333333333334,Low,No Action
2023-11-05,S005,P0019,Groceries,West,278,191,194,207.64,96.33,16.639999999999986,1.455497382198953,Medium,Monitor
2023-11-05,S005,P0020,Electronics,West,297,49,55,59.91,54.97,10.909999999999997,6.061224489795919,Low,No Action
2023-11-06,S001,P0001,Electronics,South,54,49,152,61.46,39.85,12.46,1.1020408163265305,High,Reorder
2023-11-06,S001,P0002,Clothing,East,166,144,99,141.68,99.06,-2.319999999999993,1.1527777777777777,Medium,Monitor
2023-11-06,S001,P0003,Clothing,South,444,219,115,215.72,77.88,-3.280000000000001,2.0273972602739727,Low,No Action
2023-11-06,S001,P0004,Toys,North,119,97,25,109.4,67.04,12.400000000000006,1.2268041237113403,Medium,Monitor
2023-11-06,S001,P0005,Toys,South,120,115,132,107.19,38.98,-7.810000000000002,1.0434782608695652,Medium,Monitor
2023-11-06,S001,P0006,Groceries,East,55,13,155,20.57,81.49,7.57,4.230769230769231,Low,No Action
2023-11-06,S001,P0007,Toys,East,499,417,129,418.03,73.14,1.0299999999999727,1.196642685851319,Medium,Monitor
2023-11-06,S001,P0008,Toys,North,248,189,80,193.08,84.91,4.0800000000000125,1.312169312169312,Medium,Monitor
2023-11-06,S001,P0009,Groceries,South,205,93,94,102.84,59.53,9.840000000000003,2.204301075268817,Low,No Action
2023-11-06,S001,P0010,Clothing,West,428,223,49,213.68,68.14,-9.319999999999993,1.9192825112107623,Low,No Action
2023-11-06,S001,P0011,Furniture,East,288,180,180,189.23,94.21,9.22999999999999,1.6,Low,No Action
2023-11-06,S001,P0012,Groceries,East,280,42,159,45.05,92.71,3.049999999999997,6.666666666666667,Low,No Action
2023-11-06,S001,P0013,Furniture,South,420,288,70,283.26,67.93,-4.740000000000009,1.4583333333333333,Medium,Monitor
2023-11-06,S001,P0014,Groceries,West,167,123,30,136.97,54.81,13.969999999999999,1.3577235772357723,Medium,Monitor
2023-11-06,S001,P0015,Furniture,West,180,85,36,86.3,87.9,1.2999999999999972,2.1176470588235294,Low,No Action
2023-11-06,S001,P0016,Furniture,West,256,185,36,194.18,90.65,9.180000000000007,1.3837837837837839,Medium,Monitor
2023-11-06,S001,P0017,Electronics,South,246,101,179,101.33,11.4,0.3299999999999983,2.4356435643564356,Low,No Action
2023-11-06,S001,P0018,Groceries,North,494,92,76,88.27,62.28,-3.730000000000004,5.369565217391305,Low,No Action
2023-11-06,S001,P0019,Toys,South,388,136,91,126.27,49.09,-9.730000000000004,2.8529411764705883,Low,No Action
2023-11-06,S001,P0020,Furniture,South,393,322,126,339.18,29.3,17.180000000000007,1.220496894409938,Medium,Monitor
2023-11-06,S002,P0001,Groceries,North,323,140,111,153.54,47.88,13.539999999999992,2.307142857142857,Low,No Action
2023-11-06,S002,P0002,Electronics,North,459,449,132,450.23,92.52,1.2300000000000182,1.022271714922049,Medium,Monitor
2023-11-06,S002,P0003,Toys,East,202,187,128,191.45,98.86,4.449999999999989,1.0802139037433156,Medium,Monitor
2023-11-06,S002,P0004,Toys,East,134,67,55,84.97,75.19,17.97,2.0,Low,No Action
2023-11-06,S002,P0005,Electronics,North,146,22,33,13.26,85.74,-8.74,6.636363636363637,Low,No Action
2023-11-06,S002,P0006,Toys,East,62,45,127,56.11,53.89,11.11,1.3777777777777778,Medium,Monitor
2023-11-06,S002,P0007,Toys,West,104,92,106,85.32,84.41,-6.680000000000007,1.1304347826086956,Medium,Monitor
2023-11-06,S002,P0008,Groceries,West,87,66,133,83.36,32.82,17.36,1.3181818181818181,Medium,Monitor
2023-11-06,S002,P0009,Toys,South,203,133,100,129.05,20.79,-3.9499999999999886,1.5263157894736843,Low,No Action
2023-11-06,S002,P0010,Clothing,West,100,82,24,94.61,38.25,12.61,1.2195121951219512,Medium,Monitor
2023-11-06,S002,P0011,Furniture,South,229,84,181,102.93,21.75,18.930000000000007,2.7261904761904763,Low,No Action
2023-11-06,S002,P0012,Electronics,South,111,93,64,103.43,29.78,10.430000000000007,1.1935483870967742,Medium,Monitor
2023-11-06,S002,P0013,Electronics,North,143,82,134,92.22,60.76,10.219999999999999,1.7439024390243902,Low,No Action
2023-11-06,S002,P0014,Clothing,North,135,66,125,85.64,98.14,19.64,2.0454545454545454,Low,No Action
2023-11-06,S002,P0015,Clothing,South,360,152,51,163.5,28.41,11.5,2.3684210526315788,Low,No Action
2023-11-06,S002,P0016,Toys,East,66,48,61,57.98,99.74,9.979999999999997,1.375,Medium,Monitor
2023-11-06,S002,P0017,Toys,East,361,103,84,118.64,55.6,15.64,3.504854368932039,Low,No Action
2023-11-06,S002,P0018,Toys,North,431,400,141,413.04,73.93,13.04000000000002,1.0775,Medium,Monitor
2023-11-06,S002,P0019,Clothing,East,378,9,189,1.06,93.73,-7.9399999999999995,42.0,Low,No Action
2023-11-06,S002,P0020,Furniture,North,211,21,105,32.14,95.72,11.14,10.047619047619047,Low,No Action
2023-11-06,S003,P0001,Groceries,East,162,63,56,76.32,87.7,13.319999999999993,2.5714285714285716,Low,No Action
2023-11-06,S003,P0002,Groceries,North,210,150,69,162.7,11.76,12.699999999999989,1.4,Medium,Monitor
2023-11-06,S003,P0003,Furniture,North,350,334,101,341.62,60.84,7.6200000000000045,1.0479041916167664,Medium,Monitor
2023-11-06,S003,P0004,Groceries,East,247,91,117,99.23,35.61,8.230000000000004,2.7142857142857144,Low,No Action
2023-11-06,S003,P0005,Furniture,East,312,12,79,6.21,15.13,-5.79,26.0,Low,No Action
2023-11-06,S003,P0006,Clothing,South,316,293,21,285.0,46.38,-8.0,1.0784982935153584,Medium,Monitor
2023-11-06,S003,P0007,Clothing,East,165,112,65,112.8,23.57,0.7999999999999972,1.4732142857142858,Medium,Monitor
2023-11-06,S003,P0008,Furniture,South,419,19,48,27.43,51.71,8.43,22.05263157894737,Low,No Action
2023-11-06,S003,P0009,Electronics,North,154,100,95,108.49,63.46,8.489999999999995,1.54,Medium,Monitor
2023-11-06,S003,P0010,Toys,South,318,68,105,72.09,68.45,4.090000000000003,4.676470588235294,Low,No Action
2023-11-06,S003,P0011,Electronics,West,121,72,151,64.84,64.92,-7.159999999999997,1.6805555555555556,Low,No Action
2023-11-06,S003,P0012,Groceries,South,380,21,29,12.4,35.82,-8.6,18.095238095238095,Low,No Action
2023-11-06,S003,P0013,Clothing,South,286,269,134,261.7,46.63,-7.300000000000011,1.063197026022305,Medium,Monitor
2023-11-06,S003,P0014,Furniture,South,179,133,122,136.52,93.58,3.5200000000000102,1.3458646616541354,Medium,Monitor
2023-11-06,S003,P0015,Groceries,North,413,264,82,277.03,33.29,13.029999999999973,1.5643939393939394,Medium,Monitor
2023-11-06,S003,P0016,Furniture,South,440,328,42,341.39,77.18,13.389999999999986,1.3414634146341464,Medium,Monitor
2023-11-06,S003,P0017,Electronics,South,440,295,31,301.9,14.41,6.899999999999977,1.4915254237288136,Medium,Monitor
2023-11-06,S003,P0018,Toys,North,280,162,191,160.48,32.81,-1.5200000000000102,1.728395061728395,Low,No Action
2023-11-06,S003,P0019,Furniture,South,289,32,130,33.02,36.07,1.0200000000000031,9.03125,Low,No Action
2023-11-06,S003,P0020,Electronics,West,133,77,56,79.94,65.84,2.9399999999999977,1.7272727272727273,Low,No Action
2023-11-06,S004,P0001,Furniture,South,227,31,50,48.67,17.06,17.67,7.32258064516129,Low,No Action
2023-11-06,S004,P0002,Electronics,South,281,245,115,241.84,86.43,-3.1599999999999966,1.146938775510204,Medium,Monitor
